Time,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,DistanceMeters,HeartRate,Weight,Seconds,Pace,Speed,MinHeartTarget,MaxHeartTarget
2015.09.23D18:58:22.000,53.33651785,-6.211120002,8.600000381,5975.259766,166,0,1910,3.27,3.1284,105,157
2015.09.23D18:58:23.000,53.33649513,-6.21115135,8.600000381,5978.529785,165,0,1911,3.98,3.1285,105,157
2015.09.23D18:58:24.000,53.33647225,-6.211197367,8.399999619,5982.509766,166,0,1912,3.3501,3.1289,105,157
2015.09.23D18:58:25.000,53.3364492,-6.211230224,8.399999619,5985.859863,166,0,1913,3.9102,3.129,105,157
2015.09.23D18:58:26.000,53.33642171,-6.211267188,8.800000191,5989.77002,166,0,1914,2.9502,3.1295,105,157
2015.09.23D18:58:27.000,53.33640218,-6.211297112,9,5992.720215,166,0,1915,3.9097,3.1294,105,157
2015.09.23D18:58:28.000,53.33637904,-6.211341368,8.800000191,5996.629883,166,0,1916,3.4399,3.1298,105,157
2015.09.23D18:58:29.000,53.33635574,-6.211375901,8.800000191,6000.069824,166,0,1917,4.3301,3.1299,105,157
2015.09.23D18:58:30.000,53.33630101,-6.211462151,8.800000191,6004.399902,166,0,1918,4.04,3.1306,105,157
2015.09.23D18:58:31.000,53.33630101,-6.211462151,8.800000191,6008.439941,166,0,1919,1.8901,3.131,105,157
2015.09.23D18:58:32.000,53.33626295,-6.211521244,9.399999619,6010.330078,166,0,1920,3.8599,3.1304,105,157
2015.09.23D18:58:33.000,53.33626295,-6.211521244,9.399999619,6014.189941,166,0,1921,3.8599,3.1308,105,157
2015.09.23D18:58:34.000,53.33624007,-6.211564746,9.600000381,6018.049805,166,0,1922,2.5703,3.1311,105,157
2015.09.23D18:58:35.000,53.33620545,-6.211618306,10,6020.620117,166,0,1923,2.6396,3.1308,105,157
2015.09.23D18:58:36.000,53.33620545,-6.211618306,10,6023.259766,166,0,1924,0,3.1306,105,157
2015.09.23D18:58:37.000,53.33619095,-6.211624593,9.800000191,6023.259766,166,0,1925,2.5903,3.129,105,157
2015.09.23D18:58:38.000,53.33619095,-6.211624593,9.800000191,6025.850098,166,0,1926,2.5898,3.1287,105,157
2015.09.23D18:58:39.000,53.33617302,-6.211649487,10,6028.439941,166,0,1927,2.9102,3.1284,105,157
2015.09.23D18:58:40.000,53.33615131,-6.211675052,10,6031.350098,166,0,1928,6.5,3.1283,105,157
2015.09.23D18:58:41.000,53.33610554,-6.21173582,10,6037.850098,166,0,1929,4.2197,3.13,105,157
2015.09.23D18:58:42.000,53.33607746,-6.211778484,10,6042.069824,166,0,1930,2.75,3.1306,105,157
2015.09.23D18:58:43.000,53.33605709,-6.211802289,10.19999981,6044.819824,166,0,1931,3.1201,3.1304,105,157
2015.09.23D18:58:44.000,53.33603547,-6.211832128,10.19999981,6047.939941,166,0,1932,2.2202,3.1304,105,157
2015.09.23D18:58:45.000,53.33601854,-6.211850485,10.19999981,6050.160156,166,0,1933,2.3301,3.1299,105,157
2015.09.23D18:58:46.000,53.3360027,-6.211873451,10.19999981,6052.490234,166,0,1934,3.0596,3.1295,105,157
2015.09.23D18:58:47.000,53.33598199,-6.21190371,10.39999962,6055.549805,166,0,1935,3.5503,3.1295,105,157
2015.09.23D18:58:48.000,53.33595919,-6.211940926,10.60000038,6059.100098,166,0,1936,2.1299,3.1297,105,157
2015.09.23D18:58:49.000,53.33594453,-6.211961629,10.60000038,6061.22998,166,0,1937,2.6201,3.1292,105,157
2015.09.23D18:58:50.000,53.335925,-6.211983757,10.39999962,6063.850098,166,0,1938,2.9897,3.1289,105,157
2015.09.23D18:58:51.000,53.33590857,-6.212019213,10.39999962,6066.839844,166,0,1939,3.2202,3.1288,105,157
2015.09.23D18:58:52.000,53.33588384,-6.212045364,10.19999981,6070.060059,165,0,1940,1.8101,3.1289,105,157
2015.09.23D18:58:53.000,53.33587278,-6.212065229,10.19999981,6071.870117,165,0,1941,3.0498,3.1282,105,157
2015.09.23D18:58:54.000,53.33585216,-6.212095404,10.39999962,6074.919922,165,0,1942,2.9702,3.1282,105,157
2015.09.23D18:58:55.000,53.33583288,-6.212126249,10.80000019,6077.890137,165,0,1943,3.6997,3.1281,105,157
2015.09.23D18:58:56.000,53.33580505,-6.212156927,11,6081.589844,165,0,1944,2.6504,3.1284,105,157
2015.09.23D18:58:57.000,53.33578845,-6.21218551,11.19999981,6084.240234,165,0,1945,3.7998,3.1281,105,157
2015.09.23D18:58:58.000,53.33576599,-6.212228257,11.39999962,6088.040039,165,0,1946,3.1802,3.1285,105,157
2015.09.23D18:58:59.000,53.33574344,-6.212257929,11.60000038,6091.220215,165,0,1947,3.1299,3.1285,105,157
2015.09.23D18:59:00.000,53.33572215,-6.212288607,11.80000019,6094.350098,165,0,1948,3.71,3.1285,105,157
2015.09.23D18:59:01.000,53.3356986,-6.212328169,11.80000019,6098.060059,165,0,1949,3.0698,3.1288,105,157
2015.09.23D18:59:02.000,53.33567899,-6.212360691,11.80000019,6101.129883,164,0,1950,3.4702,3.1288,105,157
2015.09.23D18:59:03.000,53.33565619,-6.212396398,12.19999981,6104.600098,164,0,1951,3.6797,3.129,105,157
2015.09.23D18:59:04.000,53.33563272,-6.212435542,11.80000019,6108.279785,165,0,1952,2.1201,3.1292,105,157
2015.09.23D18:59:05.000,53.33562015,-6.21245943,12.19999981,6110.399902,164,0,1953,3.96,3.1287,105,157
2015.09.23D18:59:06.000,53.33559634,-6.212503603,12.39999962,6114.359863,164,0,1954,3.1802,3.1292,105,157
2015.09.23D18:59:07.000,53.33557237,-6.212530257,12.39999962,6117.540039,165,0,1955,3.1201,3.1292,105,157
2015.09.23D18:59:08.000,53.33555083,-6.212560432,12.60000038,6120.660156,165,0,1956,2.8999,3.1292,105,157
2015.09.23D18:59:09.000,53.33553214,-6.212590607,12.80000019,6123.560059,165,0,1957,2.6802,3.1291,105,157
2015.09.23D18:59:10.000,53.33551328,-6.212615753,13.19999981,6126.240234,165,0,1958,2.8696,3.1288,105,157
2015.09.23D18:59:11.000,53.33549207,-6.212640479,13.19999981,6129.109863,165,0,1959,2.4399,3.1287,105,157
2015.09.23D18:59:12.000,53.33547791,-6.212668391,13.19999981,6131.549805,165,0,1960,2.2002,3.1283,105,157
2015.09.23D18:59:13.000,53.33546433,-6.212692363,13.39999962,6133.75,165,0,1961,3.3599,3.1279,105,157
2015.09.23D18:59:14.000,53.33544329,-6.212728657,13.60000038,6137.109863,165,0,1962,2.5103,3.128,105,157
2015.09.23D18:59:15.000,53.33542854,-6.212756988,13.60000038,6139.620117,165,0,1963,2.79,3.1277,105,157
2015.09.23D18:59:16.000,53.33541496,-6.212792192,13.80000019,6142.410156,165,0,1964,3.8101,3.1275,105,157
2015.09.23D18:59:17.000,53.33539568,-6.212839549,13.80000019,6146.220215,165,0,1965,2.9097,3.1278,105,157
2015.09.23D18:59:18.000,53.33537766,-6.212871568,13.80000019,6149.129883,165,0,1966,3.9902,3.1277,105,157
2015.09.23D18:59:19.000,53.33535486,-6.212917669,14,6153.120117,165,0,1967,3.0801,3.1282,105,157
2015.09.23D18:59:20.000,53.33533634,-6.212952286,14.19999981,6156.200195,165,0,1968,4.25,3.1282,105,157
2015.09.23D18:59:21.000,53.33530683,-6.212992771,14.39999962,6160.450195,164,0,1969,3.5596,3.1287,105,157
2015.09.23D18:59:22.000,53.33528311,-6.213028561,14.39999962,6164.009766,165,0,1970,3.3203,3.1289,105,157
2015.09.23D18:59:23.000,53.33526107,-6.213062089,14.80000019,6167.330078,165,0,1971,3.8501,3.129,105,157
2015.09.23D18:59:24.000,53.33523349,-6.213097125,14.80000019,6171.180176,165,0,1972,3.8101,3.1294,105,157
2015.09.23D18:59:25.000,53.33520675,-6.213133,15,6174.990234,165,0,1973,4.0698,3.1297,105,157
2015.09.23D18:59:26.000,53.33518018,-6.213174826,15,6179.060059,164,0,1974,3.6099,3.1302,105,157
2015.09.23D18:59:27.000,53.33515906,-6.213216064,15,6182.669922,165,0,1975,3.3701,3.1305,105,157
2015.09.23D18:59:28.000,53.33513441,-6.21324582,15,6186.040039,165,0,1976,3.1201,3.1306,105,157
2015.09.23D18:59:29.000,53.3351138,-6.213277588,15,6189.160156,164,0,1977,2.3599,3.1306,105,157
2015.09.23D18:59:30.000,53.33510105,-6.213306002,15,6191.52002,165,0,1978,2.7598,3.1302,105,157
2015.09.23D18:59:31.000,53.3350837,-6.213335842,15.39999962,6194.279785,165,0,1979,3.5303,3.13,105,157
2015.09.23D18:59:32.000,53.33505982,-6.213370794,15.39999962,6197.810059,165,0,1980,3.9497,3.1302,105,157
2015.09.23D18:59:33.000,53.33503291,-6.213409603,15.39999962,6201.759766,165,0,1981,3.2305,3.1306,105,157
2015.09.23D18:59:34.000,53.33501321,-6.213445226,15.39999962,6204.990234,165,0,1982,2.8496,3.1307,105,157
2015.09.23D18:59:35.000,53.33499343,-6.213472467,15.39999962,6207.839844,165,0,1983,3.7202,3.1305,105,157
2015.09.23D18:59:36.000,53.33496854,-6.21350985,15.60000038,6211.560059,165,0,1984,2.3398,3.1308,105,157
2015.09.23D18:59:37.000,53.33495772,-6.213540109,15.39999962,6213.899902,165,0,1985,2.4502,3.1304,105,157
2015.09.23D18:59:38.000,53.33495378,-6.213576319,15.19999981,6216.350098,165,0,1986,3.1997,3.1301,105,157
2015.09.23D18:59:39.000,53.33495345,-6.213624347,15.39999962,6219.549805,165,0,1987,3.0601,3.1301,105,157
2015.09.23D18:59:40.000,53.33496326,-6.213667346,15.39999962,6222.609863,164,0,1988,2.25,3.1301,105,157
2015.09.23D18:59:41.000,53.33496694,-6.213700706,15.39999962,6224.859863,165,0,1989,2.6001,3.1296,105,157
2015.09.23D18:59:42.000,53.33496426,-6.213740017,15,6227.459961,164,0,1990,3.0303,3.1294,105,157
2015.09.23D18:59:43.000,53.33496527,-6.213785699,15,6230.490234,164,0,1991,2.8198,3.1293,105,157
2015.09.23D18:59:44.000,53.33497558,-6.213824339,14.39999962,6233.310059,164,0,1992,2.98,3.1292,105,157
2015.09.23D18:59:45.000,53.33498916,-6.21386298,14.19999981,6236.290039,163,0,1993,2.9697,3.1291,105,157
2015.09.23D18:59:46.000,53.33500047,-6.213903464,14.19999981,6239.259766,163,0,1994,3.3403,3.129,105,157
2015.09.23D18:59:47.000,53.33501388,-6.213948308,14.19999981,6242.600098,163,0,1995,3.23,3.1291,105,157
2015.09.23D18:59:48.000,53.33502872,-6.213990049,14.19999981,6245.830078,162,0,1996,3.79,3.1292,105,157
2015.09.23D18:59:49.000,53.33505445,-6.214027517,14.19999981,6249.620117,162,0,1997,3.2798,3.1295,105,157
2015.09.23D18:59:50.000,53.33506728,-6.21407236,14,6252.899902,162,0,1998,3.4199,3.1296,105,157
2015.09.23D18:59:51.000,53.33508211,-6.214117287,14,6256.319824,162,0,1999,2.79,3.1297,105,157
2015.09.23D18:59:52.000,53.33510231,-6.214142432,14,6259.109863,163,0,2000,3.5903,3.1296,105,157
2015.09.23D18:59:53.000,53.33512905,-6.214172523,13.80000019,6262.700195,163,0,2001,3.8496,3.1298,105,157
2015.09.23D18:59:54.000,53.33514757,-6.214221725,13.60000038,6266.549805,163,0,2002,2.9404,3.1301,105,157
2015.09.23D18:59:55.000,53.33515956,-6.214261204,13.39999962,6269.490234,162,0,2003,2.3999,3.1301,105,157
2015.09.23D18:59:56.000,53.3351671,-6.214295318,13.60000038,6271.890137,163,0,2004,2.6597,3.1297,105,157
2015.09.23D18:59:57.000,53.33517649,-6.214332199,13.39999962,6274.549805,163,0,2005,2.8701,3.1295,105,157
2015.09.23D18:59:58.000,53.33518789,-6.214370923,13.60000038,6277.419922,163,0,2006,2.3999,3.1293,105,157
2015.09.23D18:59:59.000,53.33519611,-6.214404367,13.80000019,6279.819824,163,0,2007,2.4702,3.129,105,157
2015.09.23D19:00:00.000,53.33519854,-6.214441583,14,6282.290039,163,0,2008,2.71,3.1286,105,157
2015.09.23D19:00:01.000,53.33521572,-6.214471003,14,6285,163,0,2009,3.0801,3.1284,105,157
2015.09.23D19:00:02.000,53.33522955,-6.214511236,14.19999981,6288.080078,163,0,2010,3.3701,3.1284,105,157
2015.09.23D19:00:03.000,53.33525268,-6.214543926,14.39999962,6291.450195,163,0,2011,3.8496,3.1285,105,157
2015.09.23D19:00:04.000,53.3352676,-6.214596396,14.39999962,6295.299805,163,0,2012,2.3901,3.1289,105,157
2015.09.23D19:00:05.000,53.33528034,-6.214625398,14.39999962,6297.689941,163,0,2013,3.3799,3.1285,105,157
2015.09.23D19:00:06.000,53.33529241,-6.214672085,14.19999981,6301.069824,163,0,2014,2.4902,3.1286,105,157
2015.09.23D19:00:07.000,53.33530314,-6.214705026,14,6303.560059,163,0,2015,2.5898,3.1283,105,157
2015.09.23D19:00:08.000,53.33531454,-6.214738972,13.80000019,6306.149902,163,0,2016,3.3301,3.1281,105,157
2015.09.23D19:00:09.000,53.33533541,-6.214774763,13.60000038,6309.47998,162,0,2017,2.6401,3.1282,105,157
2015.09.23D19:00:10.000,53.33534388,-6.214812398,13.39999962,6312.120117,162,0,2018,3.21,3.1279,105,157
2015.09.23D19:00:11.000,53.3353583,-6.214854056,13.39999962,6315.330078,162,0,2019,2.77,3.1279,105,157
2015.09.23D19:00:12.000,53.33536525,-6.214894122,13.39999962,6318.100098,162,0,2020,2.6099,3.1278,105,157
2015.09.23D19:00:13.000,53.33537975,-6.214925051,13.39999962,6320.709961,162,0,2021,2.6802,3.1275,105,157
2015.09.23D19:00:14.000,53.3353899,-6.21496168,13.60000038,6323.390137,161,0,2022,3,3.1273,105,157
2015.09.23D19:00:15.000,53.33540641,-6.21499747,13.80000019,6326.390137,162,0,2023,2.7998,3.1272,105,157
2015.09.23D19:00:16.000,53.33541521,-6.215036949,13.80000019,6329.189941,162,0,2024,4.1099,3.1271,105,157
2015.09.23D19:00:17.000,53.33544622,-6.215071483,13.80000019,6333.299805,162,0,2025,2.79,3.1276,105,157
2015.09.23D19:00:18.000,53.33544932,-6.215114146,14,6336.089844,162,0,2026,2.71,3.1274,105,157
2015.09.23D19:00:19.000,53.33545762,-6.215152284,14,6338.799805,162,0,2027,2.7002,3.1272,105,157
2015.09.23D19:00:20.000,53.33546734,-6.2151895,14,6341.5,162,0,2028,3.3701,3.127,105,157
2015.09.23D19:00:21.000,53.3354857,-6.215229733,14,6344.870117,162,0,2029,2.2598,3.1271,105,157
2015.09.23D19:00:22.000,53.33549266,-6.215261836,14.19999981,6347.129883,162,0,2030,2.8799,3.1267,105,157
2015.09.23D19:00:23.000,53.33550632,-6.215298548,14.39999962,6350.009766,163,0,2031,2.6104,3.1265,105,157
2015.09.23D19:00:24.000,53.33551663,-6.215334088,14.39999962,6352.620117,163,0,2032,1.9199,3.1263,105,157
2015.09.23D19:00:25.000,53.33552451,-6.21535982,14.39999962,6354.540039,163,0,2033,1.8301,3.1257,105,157
2015.09.23D19:00:26.000,53.33553507,-6.215380775,14.39999962,6356.370117,163,0,2034,2.7197,3.1251,105,157
2015.09.23D19:00:27.000,53.33553775,-6.215421595,14.39999962,6359.089844,163,0,2035,2.6304,3.1249,105,157
2015.09.23D19:00:28.000,53.3355484,-6.215457302,14,6361.720215,163,0,2036,2.3696,3.1246,105,157
2015.09.23D19:00:29.000,53.3355639,-6.215482531,13.80000019,6364.089844,163,0,2037,2.71,3.1242,105,157
2015.09.23D19:00:30.000,53.33557589,-6.215517903,13.80000019,6366.799805,163,0,2038,3.1504,3.124,105,157
2015.09.23D19:00:31.000,53.33559726,-6.215549335,13.60000038,6369.950195,163,0,2039,2.7998,3.1241,105,157
2015.09.23D19:00:32.000,53.33561688,-6.215575654,13.39999962,6372.75,163,0,2040,3.6299,3.1239,105,157
2015.09.23D19:00:33.000,53.33564512,-6.215602811,13.19999981,6376.379883,162,0,2041,2.4302,3.1241,105,157
2015.09.23D19:00:34.000,53.3356561,-6.215635249,13,6378.810059,162,0,2042,3.2998,3.1238,105,157
2015.09.23D19:00:35.000,53.33567488,-6.215673639,13,6382.109863,163,0,2043,4.0303,3.1239,105,157
2015.09.23D19:00:36.000,53.33570505,-6.215706998,13,6386.140137,163,0,2044,3.02,3.1243,105,157
2015.09.23D19:00:37.000,53.33571671,-6.215749243,13,6389.160156,163,0,2045,2.9897,3.1243,105,157
2015.09.23D19:00:38.000,53.3357323,-6.215785872,13,6392.149902,163,0,2046,2.3901,3.1242,105,157
2015.09.23D19:00:39.000,53.33574202,-6.21581831,13,6394.540039,163,0,2047,2.9102,3.1239,105,157
2015.09.23D19:00:40.000,53.33576356,-6.215843037,12.80000019,6397.450195,163,0,2048,2.48,3.1238,105,157
2015.09.23D19:00:41.000,53.33577395,-6.215876481,12.80000019,6399.930176,163,0,2049,2.5796,3.1234,105,157
2015.09.23D19:00:42.000,53.33578493,-6.215910595,12.60000038,6402.509766,163,0,2050,2.9604,3.1232,105,157
2015.09.23D19:00:43.000,53.33580187,-6.215945045,12.80000019,6405.470215,163,0,2051,3.5898,3.1231,105,157
2015.09.23D19:00:44.000,53.33582056,-6.215988882,13,6409.060059,163,0,2052,3.3198,3.1233,105,157
2015.09.23D19:00:45.000,53.33583556,-6.216032049,12.80000019,6412.379883,163,0,2053,3.3999,3.1234,105,157
2015.09.23D19:00:46.000,53.33585149,-6.216075551,12.80000019,6415.779785,162,0,2054,3.7202,3.1236,105,157
2015.09.23D19:00:47.000,53.33587177,-6.216120059,12.80000019,6419.5,162,0,2055,2.98,3.1238,105,157
2015.09.23D19:00:48.000,53.33588552,-6.216158448,12.80000019,6422.47998,162,0,2056,3.2002,3.1238,105,157
2015.09.23D19:00:49.000,53.33590111,-6.216198765,12.80000019,6425.680176,162,0,2057,3,3.1238,105,157
2015.09.23D19:00:50.000,53.33591527,-6.216237154,13,6428.680176,162,0,2058,2.8799,3.1238,105,157
2015.09.23D19:00:51.000,53.33593346,-6.216268335,13.19999981,6431.560059,163,0,2059,2.8701,3.1236,105,157
2015.09.23D19:00:52.000,53.33595433,-6.216293816,13.19999981,6434.430176,162,0,2060,3.2598,3.1235,105,157
2015.09.23D19:00:53.000,53.33597579,-6.216327092,13.19999981,6437.689941,162,0,2061,1.9102,3.1236,105,157
2015.09.23D19:00:54.000,53.33598509,-6.216351399,13.39999962,6439.600098,162,0,2062,2.9399,3.123,105,157
2015.09.23D19:00:55.000,53.33600722,-6.216375623,13.19999981,6442.540039,162,0,2063,3.6001,3.1229,105,157
2015.09.23D19:00:56.000,53.33602935,-6.216414934,13.19999981,6446.140137,162,0,2064,3.3696,3.1231,105,157
2015.09.23D19:00:57.000,53.33604779,-6.216455167,13.19999981,6449.509766,162,0,2065,3.0103,3.1232,105,157
2015.09.23D19:00:58.000,53.33607218,-6.216475619,13.19999981,6452.52002,163,0,2066,3.4702,3.1232,105,157
2015.09.23D19:00:59.000,53.33608995,-6.216519121,13.19999981,6455.990234,162,0,2067,2.75,3.1234,105,157
2015.09.23D19:01:00.000,53.33609959,-6.216557678,13.39999962,6458.740234,162,0,2068,3.1396,3.1232,105,157
2015.09.23D19:01:01.000,53.33611845,-6.216593049,13.19999981,6461.879883,162,0,2069,3.0903,3.1232,105,157
2015.09.23D19:01:02.000,53.33613672,-6.216627918,13.19999981,6464.970215,163,0,2070,2.7397,3.1232,105,157
2015.09.23D19:01:03.000,53.33614628,-6.21666614,13,6467.709961,162,0,2071,3.96,3.123,105,157
2015.09.23D19:01:04.000,53.33617134,-6.216708384,13,6471.669922,163,0,2072,2.54,3.1234,105,157
2015.09.23D19:01:05.000,53.33618333,-6.21674099,13,6474.209961,163,0,2073,4.0601,3.1231,105,157
2015.09.23D19:01:06.000,53.3362026,-6.216792706,12.80000019,6478.27002,163,0,2074,3.52,3.1236,105,157
2015.09.23D19:01:07.000,53.33622532,-6.216829419,12.60000038,6481.790039,162,0,2075,2.3198,3.1238,105,157
2015.09.23D19:01:08.000,53.33623965,-6.2168549,12.80000019,6484.109863,162,0,2076,3.6201,3.1234,105,157
2015.09.23D19:01:09.000,53.33625709,-6.216901001,12.80000019,6487.72998,163,0,2077,3.4399,3.1236,105,157
2015.09.23D19:01:10.000,53.33627712,-6.216940396,13,6491.169922,162,0,2078,4.1699,3.1238,105,157
2015.09.23D19:01:11.000,53.33630646,-6.216979204,13,6495.339844,162,0,2079,3.6504,3.1243,105,157
2015.09.23D19:01:12.000,53.33632448,-6.217025472,13.19999981,6498.990234,162,0,2080,3.0898,3.1245,105,157
2015.09.23D19:01:13.000,53.33633923,-6.217064783,13,6502.080078,163,0,2081,3.4102,3.1245,105,157
2015.09.23D19:01:14.000,53.3363606,-6.217101663,12.80000019,6505.490234,162,0,2082,2.8496,3.1246,105,157
2015.09.23D19:01:15.000,53.33637636,-6.217135359,12.80000019,6508.339844,163,0,2083,3.2402,3.1245,105,157
2015.09.23D19:01:16.000,53.33639572,-6.217171736,12.60000038,6511.580078,163,0,2084,2.4297,3.1246,105,157
2015.09.23D19:01:17.000,53.33640989,-6.217199815,12.60000038,6514.009766,162,0,2085,3.2803,3.1242,105,157
2015.09.23D19:01:18.000,53.33643076,-6.217234684,12.80000019,6517.290039,162,0,2086,3.8599,3.1243,105,157
2015.09.23D19:01:19.000,53.33644669,-6.217286736,12.80000019,6521.149902,163,0,2087,3,3.1247,105,157
2015.09.23D19:01:20.000,53.33646186,-6.217324035,12.60000038,6524.149902,163,0,2088,3.1499,3.1246,105,157
2015.09.23D19:01:21.000,53.33648063,-6.217359323,12.60000038,6527.299805,163,0,2089,3.6304,3.1246,105,157
2015.09.23D19:01:22.000,53.33649488,-6.217408525,13,6530.930176,163,0,2090,4.0098,3.1248,105,157
2015.09.23D19:01:23.000,53.33652304,-6.217446243,13,6534.939941,163,0,2091,4.1499,3.1253,105,157
2015.09.23D19:01:24.000,53.33654878,-6.217491338,13,6539.089844,164,0,2092,2.9502,3.1258,105,157
2015.09.23D19:01:25.000,53.33656278,-6.217529392,13,6542.040039,164,0,2093,4.1602,3.1257,105,157
2015.09.23D19:01:26.000,53.33658381,-6.217581024,13.19999981,6546.200195,163,0,2094,3.6099,3.1262,105,157
2015.09.23D19:01:27.000,53.33660661,-6.217619665,13.19999981,6549.810059,163,0,2095,3.1602,3.1264,105,157
2015.09.23D19:01:28.000,53.33662958,-6.217647744,13.39999962,6552.970215,163,0,2096,2.8799,3.1264,105,157
2015.09.23D19:01:29.000,53.33664073,-6.217687642,13.39999962,6555.850098,163,0,2097,3.7397,3.1263,105,157
2015.09.23D19:01:30.000,53.33666051,-6.217733072,13.60000038,6559.589844,163,0,2098,3.3901,3.1266,105,157
2015.09.23D19:01:31.000,53.33667551,-6.21777758,13.39999962,6562.97998,163,0,2099,2.9399,3.1267,105,157
2015.09.23D19:01:32.000,53.33669127,-6.217813119,13.39999962,6565.919922,163,0,2100,3.7402,3.1266,105,157
2015.09.23D19:01:33.000,53.33670619,-6.217863662,13.60000038,6569.660156,163,0,2101,2.2998,3.1269,105,157
2015.09.23D19:01:34.000,53.33672019,-6.217889227,13.39999962,6571.959961,163,0,2102,2.8999,3.1265,105,157
2015.09.23D19:01:35.000,53.33673477,-6.217925269,13.39999962,6574.859863,163,0,2103,3.3999,3.1264,105,157
2015.09.23D19:01:36.000,53.33675992,-6.217954522,13.60000038,6578.259766,163,0,2104,3.9204,3.1265,105,157
2015.09.23D19:01:37.000,53.33678833,-6.217989391,13.19999981,6582.180176,163,0,2105,2.9497,3.1269,105,157
2015.09.23D19:01:38.000,53.33680744,-6.21802032,12.80000019,6585.129883,163,0,2106,3.3799,3.1268,105,157
2015.09.23D19:01:39.000,53.33682496,-6.218062146,12.80000019,6588.509766,164,0,2107,4.5601,3.127,105,157
2015.09.23D19:01:40.000,53.33684566,-6.21812149,12.80000019,6593.069824,165,0,2108,4.3301,3.1276,105,157
2015.09.23D19:01:41.000,53.33687458,-6.218165075,13,6597.399902,164,0,2109,3.29,3.1282,105,157
2015.09.23D19:01:42.000,53.33689705,-6.218197094,13.19999981,6600.689941,164,0,2110,3.27,3.1283,105,157
2015.09.23D19:01:43.000,53.33692093,-6.218225677,13.39999962,6603.959961,164,0,2111,3.3799,3.1284,105,157
2015.09.23D19:01:44.000,53.33694474,-6.218257276,13.19999981,6607.339844,164,0,2112,3.0601,3.1285,105,157
2015.09.23D19:01:45.000,53.33696024,-6.218296252,13.39999962,6610.399902,164,0,2113,3.46,3.1284,105,157
2015.09.23D19:01:46.000,53.33698506,-6.218327517,13.60000038,6613.859863,164,0,2114,3.9199,3.1286,105,157
